FECHA,Hora_0,Hora_1,Hora_2,Hora_3,Hora_4,Hora_5,Hora_6,Hora_7,Hora_8,Hora_9,Hora_10,Hora_11,Hora_12,Hora_13,Hora_14,Hora_15,Hora_16,Hora_17,Hora_18,Hora_19,Hora_20,Hora_21,Hora_22,Hora_23
2017-09-19,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,4.0,11.0,11.0,5.0,6.0,8.0,8.0,8.0,14.0,15.0,8.0,10.0,6.0,6.0,2.0,2.0
2017-09-20,0.0,0.0,0.0,0.0,0.0,4.0,9.0,11.0,7.0,4.0,6.0,1.0,9.0,5.0,7.0,5.0,10.0,8.0,9.0,6.0,5.0,4.0,0.0,1.0
2017-09-21,0.0,1.0,0.0,0.0,0.0,2.0,7.0,11.0,3.0,6.0,5.0,11.0,6.0,3.0,14.0,9.0,8.0,8.0,12.0,7.0,4.0,3.0,2.0,3.0
2017-09-22,0.0,1.0,0.0,0.0,1.0,4.0,8.0,8.0,4.0,6.0,6.0,10.0,12.0,8.0,6.0,12.0,6.0,7.0,6.0,9.0,7.0,5.0,3.0,3.0
2017-09-23,0.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,9.0,4.0,7.0,6.0,13.0,8.0,4.0,9.0,6.0,8.0,6.0,10.0,7.0,3.0,5.0,1.0
2017-09-24,0.0,2.0,2.0,1.0,0.0,5.0,2.0,0.0,3.0,4.0,4.0,3.0,11.0,4.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,4.0,2.0,0.0
2017-09-25,0.0,1.0,0.0,0.0,1.0,1.0,7.0,8.0,11.0,3.0,9.0,9.0,10.0,7.0,11.0,8.0,8.0,5.0,14.0,5.0,6.0,3.0,2.0,4.0
2017-09-26,0.0,0.0,0.0,0.0,1.0,3.0,6.0,8.0,8.0,10.0,4.0,9.0,8.0,5.0,4.0,7.0,7.0,13.0,6.0,6.0,5.0,3.0,2.0,1.0
2017-09-27,0.0,1.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,3.0,5.0,10.0,7.0,9.0,4.0,9.0,8.0,7.0,9.0,6.0,3.0,5.0,5.0,1.0
2017-09-28,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,14.0,2.0,4.0,11.0,6.0,7.0,8.0,3.0,6.0,5.0,11.0,12.0,3.0,2.0,3.0,2.0
2017-09-29,0.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,11.0,3.0,7.0,7.0,6.0,20.0,4.0,16.0,12.0,15.0,14.0,6.0,2.0,4.0,2.0,2.0
2017-09-30,0.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,5.0,9.0,8.0,9.0,12.0,9.0,13.0,5.0,7.0,8.0,8.0,8.0,8.0,7.0,2.0,7.0
2017-10-01,0.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,9.0,8.0,8.0,5.0,8.0,2.0,1.0,5.0,3.0,2.0,3.0,1.0,3.0
2017-10-02,0.0,0.0,1.0,1.0,0.0,8.0,12.0,14.0,9.0,3.0,8.0,7.0,9.0,13.0,10.0,6.0,5.0,12.0,23.0,7.0,18.0,6.0,1.0,0.0
2017-10-03,0.0,0.0,0.0,1.0,0.0,5.0,9.0,8.0,9.0,7.0,6.0,8.0,10.0,4.0,11.0,10.0,7.0,9.0,13.0,7.0,10.0,4.0,3.0,0.0
2017-10-04,0.0,0.0,0.0,0.0,0.0,6.0,13.0,6.0,6.0,3.0,4.0,9.0,5.0,8.0,8.0,4.0,10.0,11.0,9.0,13.0,3.0,4.0,1.0,0.0
2017-10-05,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,7.0,5.0,4.0,7.0,13.0,3.0,10.0,9.0,7.0,15.0,7.0,8.0,4.0,3.0,6.0,2.0
2017-10-06,0.0,1.0,1.0,0.0,1.0,3.0,4.0,8.0,5.0,6.0,4.0,6.0,14.0,4.0,2.0,5.0,9.0,14.0,12.0,13.0,4.0,5.0,3.0,1.0
2017-10-07,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,8.0,6.0,3.0,7.0,9.0,4.0,6.0,5.0,6.0,10.0,9.0,5.0,8.0,4.0,2.0,1.0
2017-10-08,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,9.0,4.0,5.0,3.0,9.0,6.0,4.0,2.0,3.0,5.0,3.0,3.0
2017-10-09,0.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,2.0,4.0,4.0,8.0,4.0,8.0,5.0,9.0,12.0,9.0,5.0,5.0,4.0,3.0,1.0,2.0
2017-10-10,0.0,0.0,0.0,0.0,0.0,1.0,12.0,7.0,9.0,5.0,3.0,9.0,8.0,6.0,6.0,11.0,9.0,11.0,15.0,4.0,4.0,5.0,2.0,0.0
2017-10-11,0.0,1.0,0.0,0.0,2.0,3.0,4.0,8.0,8.0,5.0,2.0,7.0,5.0,7.0,10.0,2.0,3.0,8.0,7.0,9.0,7.0,3.0,1.0,2.0
2017-10-12,0.0,0.0,2.0,0.0,0.0,4.0,7.0,8.0,0.0,9.0,6.0,6.0,7.0,8.0,12.0,9.0,6.0,7.0,5.0,5.0,3.0,3.0,0.0,2.0
2017-10-13,0.0,0.0,2.0,1.0,0.0,3.0,5.0,9.0,8.0,6.0,5.0,6.0,15.0,9.0,7.0,9.0,10.0,11.0,9.0,6.0,3.0,5.0,0.0,0.0
2017-10-14,0.0,1.0,0.0,1.0,1.0,2.0,5.0,4.0,7.0,5.0,4.0,5.0,5.0,6.0,9.0,10.0,6.0,6.0,7.0,3.0,4.0,7.0,7.0,4.0
2017-10-15,0.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,7.0,5.0,7.0,3.0,3.0,5.0,5.0,3.0,6.0,4.0,2.0,4.0,4.0
2017-10-16,0.0,5.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,3.0,10.0,0.0,4.0,8.0,3.0,3.0,6.0,5.0,5.0,5.0,4.0,0.0
2017-10-17,0.0,1.0,0.0,0.0,1.0,0.0,8.0,13.0,3.0,8.0,5.0,4.0,9.0,11.0,5.0,9.0,10.0,12.0,14.0,5.0,5.0,8.0,3.0,1.0
2017-10-18,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,8.0,4.0,8.0,9.0,7.0,11.0,10.0,8.0,6.0,7.0,7.0,11.0,3.0,5.0,1.0,1.0
2017-10-19,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,8.0,3.0,1.0,11.0,4.0,8.0,5.0,5.0,14.0,5.0,12.0,3.0,1.0,2.0,3.0
2017-10-20,0.0,1.0,1.0,0.0,0.0,3.0,9.0,9.0,9.0,9.0,9.0,8.0,6.0,5.0,7.0,6.0,13.0,10.0,11.0,11.0,6.0,6.0,1.0,2.0
2017-10-21,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,3.0,9.0,5.0,4.0,11.0,8.0,15.0,4.0,10.0,15.0,12.0,8.0,12.0,5.0,4.0,3.0
2017-10-22,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,5.0,2.0,5.0,4.0,5.0,7.0,7.0,5.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0
2017-10-23,0.0,0.0,0.0,0.0,0.0,8.0,7.0,7.0,7.0,4.0,7.0,11.0,10.0,5.0,6.0,8.0,3.0,7.0,14.0,5.0,3.0,6.0,1.0,2.0
2017-10-24,0.0,0.0,0.0,0.0,1.0,5.0,5.0,4.0,4.0,10.0,6.0,7.0,12.0,15.0,9.0,8.0,9.0,7.0,7.0,7.0,4.0,2.0,2.0,0.0
2017-10-25,0.0,2.0,0.0,0.0,1.0,5.0,4.0,12.0,14.0,2.0,7.0,9.0,10.0,11.0,7.0,11.0,10.0,10.0,7.0,7.0,6.0,6.0,1.0,1.0
2017-10-26,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,5.0,5.0,1.0,4.0,11.0,10.0,6.0,6.0,11.0,7.0,12.0,6.0,6.0,3.0,0.0,1.0
2017-10-27,0.0,0.0,0.0,1.0,2.0,4.0,13.0,12.0,5.0,9.0,2.0,6.0,11.0,10.0,6.0,9.0,5.0,10.0,8.0,11.0,7.0,5.0,5.0,1.0
2017-10-28,0.0,2.0,1.0,2.0,2.0,4.0,2.0,7.0,8.0,3.0,7.0,10.0,13.0,9.0,10.0,14.0,8.0,6.0,6.0,7.0,4.0,1.0,3.0,0.0
2017-10-29,0.0,2.0,2.0,1.0,4.0,0.0,5.0,2.0,3.0,1.0,2.0,3.0,7.0,4.0,2.0,1.0,5.0,2.0,3.0,5.0,6.0,5.0,1.0,2.0
2017-10-30,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,9.0,5.0,9.0,5.0,11.0,5.0,7.0,8.0,4.0,16.0,8.0,10.0,5.0,9.0,4.0,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,3.0,5.0,6.0,8.0,8.0,7.0,7.0,18.0,7.0,12.0,12.0,8.0,7.0,12.0,8.0,2.0
2017-11-01,0.0,0.0,0.0,0.0,1.0,8.0,12.0,7.0,6.0,9.0,3.0,5.0,11.0,7.0,8.0,8.0,7.0,13.0,7.0,5.0,3.0,4.0,3.0,0.0
2017-11-02,0.0,0.0,0.0,1.0,1.0,4.0,6.0,5.0,6.0,6.0,5.0,6.0,13.0,8.0,11.0,11.0,12.0,4.0,13.0,3.0,4.0,10.0,2.0,3.0
2017-11-03,0.0,0.0,0.0,0.0,1.0,4.0,6.0,4.0,5.0,6.0,8.0,10.0,10.0,6.0,10.0,9.0,16.0,3.0,8.0,6.0,6.0,2.0,6.0,3.0
2017-11-04,0.0,0.0,1.0,0.0,1.0,2.0,4.0,5.0,9.0,5.0,4.0,4.0,11.0,13.0,7.0,12.0,9.0,2.0,7.0,2.0,7.0,5.0,3.0,3.0
2017-11-05,0.0,1.0,0.0,3.0,1.0,2.0,2.0,5.0,3.0,0.0,1.0,7.0,7.0,5.0,6.0,1.0,5.0,1.0,2.0,3.0,1.0,4.0,6.0,1.0
2017-11-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,2.0,3.0,7.0,5.0,6.0,6.0,8.0,5.0,3.0,3.0,2.0
2017-11-07,0.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,11.0,6.0,2.0,11.0,10.0,7.0,7.0,4.0,13.0,9.0,11.0,8.0,5.0,1.0,0.0,2.0
2017-11-08,0.0,1.0,1.0,0.0,0.0,4.0,8.0,9.0,6.0,1.0,9.0,7.0,4.0,8.0,8.0,11.0,13.0,8.0,12.0,10.0,5.0,4.0,4.0,0.0
2017-11-09,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,8.0,8.0,6.0,7.0,8.0,6.0,9.0,7.0,9.0,9.0,4.0,7.0,4.0,8.0,3.0,0.0
2017-11-10,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,7.0,9.0,1.0,8.0,8.0,3.0,8.0,2.0,8.0,12.0,7.0,6.0,1.0,2.0,3.0,4.0
2017-11-11,0.0,2.0,1.0,0.0,2.0,1.0,4.0,4.0,6.0,3.0,4.0,4.0,10.0,11.0,8.0,12.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,2.0
2017-11-12,0.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,4.0,2.0,4.0,6.0,12.0,3.0,5.0,5.0,1.0,4.0,1.0,2.0,3.0,4.0,3.0
2017-11-13,0.0,1.0,5.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,4.0,4.0,5.0,5.0,7.0,1.0,5.0,6.0,4.0,4.0,2.0,2.0,1.0
2017-11-14,0.0,0.0,0.0,0.0,0.0,6.0,12.0,11.0,7.0,13.0,5.0,5.0,7.0,10.0,13.0,14.0,7.0,11.0,13.0,6.0,5.0,7.0,4.0,1.0
2017-11-15,0.0,0.0,0.0,0.0,2.0,0.0,7.0,13.0,11.0,5.0,5.0,4.0,6.0,8.0,9.0,5.0,5.0,6.0,12.0,6.0,5.0,7.0,3.0,2.0
2017-11-16,0.0,0.0,0.0,1.0,0.0,8.0,3.0,15.0,12.0,5.0,10.0,8.0,12.0,11.0,9.0,8.0,8.0,12.0,12.0,7.0,7.0,7.0,5.0,0.0
2017-11-17,0.0,1.0,0.0,1.0,1.0,5.0,13.0,8.0,8.0,9.0,5.0,6.0,9.0,5.0,8.0,7.0,8.0,14.0,9.0,4.0,10.0,6.0,4.0,2.0
2017-11-18,0.0,3.0,0.0,3.0,3.0,4.0,6.0,4.0,5.0,7.0,4.0,6.0,15.0,5.0,5.0,9.0,12.0,7.0,11.0,3.0,3.0,7.0,5.0,0.0
2017-11-19,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,1.0,6.0,3.0,4.0,2.0,6.0,4.0,4.0,2.0,5.0,0.0
2017-11-20,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,8.0,4.0,3.0,10.0,6.0,9.0,14.0,4.0,13.0,12.0,6.0,4.0,5.0,1.0,1.0
2017-11-21,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,3.0,5.0,0.0,4.0,8.0,5.0,8.0,10.0,8.0,6.0,10.0,6.0,3.0,1.0,1.0,2.0
2017-11-22,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,7.0,9.0,13.0,6.0,12.0,6.0,11.0,9.0,11.0,10.0,5.0,7.0,9.0,9.0,3.0,0.0
2017-11-23,0.0,1.0,0.0,0.0,0.0,5.0,6.0,8.0,4.0,3.0,7.0,8.0,5.0,3.0,6.0,5.0,9.0,9.0,8.0,6.0,7.0,4.0,6.0,1.0
2017-11-24,0.0,1.0,0.0,0.0,5.0,4.0,9.0,13.0,8.0,4.0,8.0,6.0,4.0,7.0,13.0,8.0,7.0,9.0,5.0,7.0,5.0,7.0,5.0,1.0
2017-11-25,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,5.0,8.0,7.0,8.0,9.0,5.0,4.0,12.0,6.0,3.0,7.0,7.0,1.0
2017-11-26,0.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,4.0,3.0,5.0,5.0,3.0,5.0,8.0,2.0,7.0,3.0,2.0,5.0,8.0,4.0,4.0,0.0
2017-11-27,0.0,2.0,0.0,0.0,1.0,3.0,11.0,5.0,4.0,7.0,9.0,5.0,8.0,10.0,8.0,10.0,9.0,9.0,15.0,6.0,3.0,6.0,3.0,0.0
2017-11-28,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,6.0,6.0,4.0,7.0,8.0,3.0,13.0,8.0,10.0,13.0,13.0,8.0,6.0,3.0,1.0,1.0
2017-11-29,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,15.0,8.0,11.0,11.0,5.0,7.0,4.0,7.0,1.0
2017-11-30,0.0,0.0,1.0,0.0,0.0,3.0,4.0,9.0,7.0,6.0,6.0,5.0,13.0,10.0,7.0,3.0,9.0,12.0,8.0,6.0,7.0,4.0,4.0,4.0
2017-12-01,0.0,4.0,0.0,0.0,1.0,3.0,8.0,12.0,6.0,5.0,6.0,8.0,9.0,12.0,8.0,13.0,8.0,3.0,9.0,7.0,8.0,4.0,2.0,2.0
2017-12-02,0.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,8.0,8.0,12.0,4.0,10.0,6.0,9.0,8.0,7.0,2.0,9.0,11.0,6.0,2.0,2.0,3.0
2017-12-03,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,7.0,7.0,2.0,7.0,6.0,6.0,5.0,6.0,4.0,2.0,2.0,5.0,0.0
2017-12-04,0.0,1.0,2.0,1.0,0.0,5.0,4.0,7.0,9.0,4.0,7.0,4.0,9.0,9.0,5.0,9.0,12.0,15.0,7.0,4.0,3.0,2.0,0.0,2.0
2017-12-05,0.0,1.0,0.0,2.0,1.0,4.0,10.0,11.0,12.0,15.0,7.0,7.0,10.0,6.0,7.0,6.0,8.0,11.0,12.0,12.0,8.0,1.0,1.0,4.0
2017-12-06,0.0,1.0,0.0,0.0,0.0,1.0,7.0,7.0,6.0,8.0,8.0,10.0,7.0,6.0,7.0,6.0,9.0,12.0,6.0,8.0,2.0,5.0,1.0,2.0
2017-12-07,0.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,8.0,3.0,3.0,2.0,14.0,9.0,11.0,11.0,9.0,10.0,9.0,9.0,8.0,6.0,3.0,4.0
2017-12-08,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,4.0,9.0,10.0,4.0,5.0,3.0,8.0,1.0,3.0,2.0,8.0,3.0,4.0
2017-12-09,0.0,2.0,1.0,2.0,3.0,4.0,6.0,5.0,1.0,4.0,5.0,6.0,9.0,10.0,5.0,8.0,9.0,8.0,9.0,5.0,6.0,3.0,8.0,2.0
2017-12-10,0.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,6.0,1.0,6.0,3.0,6.0,3.0,7.0,3.0,1.0,4.0,4.0,9.0,5.0,0.0
2017-12-11,0.0,0.0,2.0,1.0,0.0,5.0,10.0,9.0,8.0,8.0,7.0,5.0,8.0,7.0,9.0,10.0,8.0,14.0,10.0,5.0,9.0,7.0,3.0,1.0
2017-12-12,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,7.0,6.0,9.0,8.0,2.0,11.0,9.0,5.0,9.0,9.0,9.0,5.0,6.0,5.0,3.0
2017-12-13,0.0,0.0,1.0,0.0,0.0,2.0,3.0,10.0,4.0,10.0,4.0,8.0,10.0,4.0,2.0,5.0,5.0,8.0,7.0,6.0,5.0,2.0,0.0,2.0
2017-12-14,0.0,1.0,0.0,1.0,1.0,5.0,8.0,6.0,1.0,3.0,6.0,4.0,12.0,1.0,7.0,10.0,3.0,7.0,3.0,9.0,9.0,4.0,1.0,4.0
2017-12-15,0.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,6.0,9.0,8.0,6.0,6.0,9.0,4.0,8.0,14.0,14.0,10.0,6.0,7.0,3.0,4.0,2.0
2017-12-16,0.0,4.0,2.0,0.0,3.0,1.0,3.0,2.0,6.0,5.0,4.0,7.0,10.0,11.0,9.0,6.0,5.0,9.0,5.0,3.0,5.0,6.0,6.0,3.0
2017-12-17,0.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,6.0,4.0,6.0,7.0,7.0,8.0,6.0,6.0,4.0,5.0,4.0,8.0,3.0
2017-12-18,0.0,1.0,0.0,0.0,2.0,1.0,6.0,7.0,4.0,4.0,10.0,5.0,9.0,9.0,13.0,9.0,7.0,9.0,9.0,16.0,4.0,5.0,5.0,0.0
2017-12-19,0.0,1.0,0.0,0.0,0.0,3.0,5.0,9.0,5.0,5.0,9.0,11.0,11.0,9.0,5.0,4.0,9.0,9.0,9.0,10.0,6.0,9.0,4.0,1.0
2017-12-20,0.0,1.0,0.0,0.0,2.0,1.0,6.0,10.0,5.0,4.0,4.0,7.0,9.0,13.0,8.0,8.0,12.0,16.0,8.0,6.0,11.0,3.0,3.0,4.0
2017-12-21,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,9.0,5.0,5.0,11.0,10.0,3.0,12.0,10.0,10.0,11.0,9.0,6.0,8.0,6.0,3.0,1.0
2017-12-22,0.0,2.0,1.0,2.0,2.0,5.0,4.0,7.0,4.0,9.0,7.0,4.0,11.0,12.0,5.0,14.0,11.0,13.0,3.0,8.0,3.0,5.0,10.0,4.0
2017-12-23,0.0,1.0,4.0,0.0,2.0,4.0,5.0,3.0,5.0,4.0,6.0,7.0,9.0,13.0,12.0,8.0,9.0,12.0,9.0,6.0,6.0,5.0,10.0,4.0
2017-12-24,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,5.0,7.0,4.0,3.0,4.0,8.0,7.0,2.0,6.0,3.0
2017-12-25,0.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,8.0,2.0,6.0,4.0,6.0,0.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,0.0
2017-12-26,0.0,1.0,0.0,0.0,1.0,6.0,6.0,5.0,6.0,2.0,8.0,5.0,4.0,3.0,6.0,10.0,10.0,9.0,7.0,11.0,1.0,3.0,4.0,2.0
2017-12-27,0.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,5.0,4.0,4.0,3.0,7.0,3.0,5.0,2.0,8.0,6.0,9.0,6.0,11.0,4.0,0.0,1.0
2017-12-28,0.0,1.0,0.0,1.0,1.0,8.0,12.0,7.0,3.0,6.0,7.0,6.0,9.0,7.0,2.0,3.0,5.0,12.0,5.0,3.0,4.0,4.0,4.0,0.0
2017-12-29,0.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,8.0,4.0,6.0,9.0,6.0,7.0,9.0,4.0,7.0,5.0,8.0,7.0,8.0,7.0,3.0,1.0
2017-12-30,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,7.0,8.0,6.0,6.0,2.0,5.0,7.0,6.0,1.0,2.0,5.0,2.0
2017-12-31,0.0,1.0,3.0,0.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,6.0,3.0,7.0,3.0,7.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0
