TW,BARRIO,Lat,Lon,Dia_sem,Mes,Dia,Hora
2017-02-22 08:00:00,perpetuosocorro,6.231921351186247,-75.57439481164414,MIERCOLES,2,22,8
2017-02-23 13:00:00,elprogresono2,6.305140090187965,-75.58277684656174,JUEVES,2,23,13
2017-02-23 15:00:00,lafloresta,6.257133494746274,-75.60022604803407,JUEVES,2,23,15
2017-02-23 07:00:00,elprogreso,6.2756610856808255,-75.5770174129708,JUEVES,2,23,7
2017-02-23 15:00:00,villanueva,6.255167471478535,-75.56483126509016,JUEVES,2,23,15
2017-02-23 11:00:00,estacionvilla,6.256660483184005,-75.56971711277234,JUEVES,2,23,11
2017-02-23 17:00:00,losconquistadores,6.23965187453507,-75.57786444131878,JUEVES,2,23,17
2017-02-23 12:00:00,cabeceraurbanasancristobal,6.277711766549188,-75.63613786619256,JUEVES,2,23,12
2017-02-23 21:00:00,belen,6.229255326042097,-75.59704483948384,JUEVES,2,23,21
2017-02-23 15:00:00,losangeles,6.251577383795444,-75.55962898997181,JUEVES,2,23,15
2017-02-10 17:00:00,prado,6.260974603254454,-75.56092671003483,VIERNES,2,10,17
2017-02-10 08:00:00,miranda,6.276352278226699,-75.56417750322134,VIERNES,2,10,8
2017-01-21 19:00:00,perpetuosocorro,6.2349715533352885,-75.57200913875715,SABADO,1,21,19
2017-01-21 16:00:00,kennedy,6.289184669067392,-75.58485155924234,SABADO,1,21,16
2017-01-21 23:00:00,alfonsolopez,6.282132074039009,-75.57208422519022,SABADO,1,21,23
2017-01-21 11:00:00,lospinos,6.252186633458147,-75.601635534766,SABADO,1,21,11
2017-01-21 00:00:00,sanpedro,6.2635813224756625,-75.55974144110574,SABADO,1,21,0
2017-01-21 12:00:00,cordoba,6.279933937055813,-75.57852886695663,SABADO,1,21,12
2017-01-21 07:00:00,altavista,6.2266242093039414,-75.6058596634258,SABADO,1,21,7
2017-01-21 08:00:00,hectorabadgomez,6.303455204461566,-75.55798793235226,SABADO,1,21,8
2017-01-21 12:00:00,sanbenito,6.2540191065650035,-75.57680930194749,SABADO,1,21,12
2017-01-21 11:00:00,caribe,6.273293370217482,-75.57317487139781,SABADO,1,21,11
2017-01-21 21:00:00,alfonsolopez,6.286470939576483,-75.5777872640939,SABADO,1,21,21
2017-01-21 14:00:00,florencia,6.309356951836136,-75.56773369791873,SABADO,1,21,14
2017-01-21 11:00:00,losangeles,6.249724106095273,-75.55473157069139,SABADO,1,21,11
2017-01-21 18:00:00,loscolores,6.265322418151571,-75.59479335224931,SABADO,1,21,18
2017-01-21 19:00:00,docedeoctubreno1,6.307278126333287,-75.58106896672976,SABADO,1,21,19
2017-01-21 06:00:00,guayaquil,6.247001204118576,-75.57517013741722,SABADO,1,21,6
2017-01-21 13:00:00,estacionvilla,6.255810677411338,-75.56987683435342,SABADO,1,21,13
2017-01-21 20:00:00,perpetuosocorro,6.229025824046327,-75.57140847770151,SABADO,1,21,20
2017-01-21 06:00:00,sevilla,6.264450944317715,-75.56743702800321,SABADO,1,21,6
2017-01-21 09:00:00,floridanueva,6.253132158513187,-75.58950300527013,SABADO,1,21,9
2017-01-21 20:00:00,lapradera,6.25925071749502,-75.61343719762152,SABADO,1,21,20
2017-01-23 18:00:00,lamansion,6.259639199009105,-75.55754202260555,LUNES,1,23,18
2017-01-23 00:00:00,laesperanza,6.291858684130969,-75.57837241885969,LUNES,1,23,0
2017-01-23 09:00:00,tenche,6.2310358901177665,-75.58279239020774,LUNES,1,23,9
2017-01-23 12:00:00,trinidad,6.225077124338523,-75.58555160560219,LUNES,1,23,12
2017-01-18 19:00:00,calasanzpartealta,6.26422994043912,-75.60355984514935,MIERCOLES,1,18,19
2017-01-18 18:00:00,santalucia,6.259061199291811,-75.60276225856029,MIERCOLES,1,18,18
2017-01-18 13:00:00,castilla,6.290406028563621,-75.56993471672219,MIERCOLES,1,18,13
2017-01-18 10:00:00,lasalle,6.281833942608702,-75.5501204327219,MIERCOLES,1,18,10
2017-01-20 15:00:00,aranjuez,6.281091158665869,-75.55802554145609,VIERNES,1,20,15
2017-01-20 19:00:00,carloserestrepo,6.258711748184037,-75.58015317344545,VIERNES,1,20,19
2017-01-20 20:00:00,manila,6.21126384279362,-75.57023604522463,VIERNES,1,20,20
2017-01-20 14:00:00,elcastillo,6.185889684059519,-75.56995250618566,VIERNES,1,20,14
2017-01-20 07:00:00,patiobonito,6.2076124713522685,-75.57673715991166,VIERNES,1,20,7
2017-01-20 17:00:00,campoamor,6.213718728297707,-75.57835740864209,VIERNES,1,20,17
2017-01-21 11:00:00,santamariadelosangeles,6.1948117046760425,-75.58031131015478,SABADO,1,21,11
2017-01-21 21:00:00,losangeles,6.249767781112442,-75.55524011417914,SABADO,1,21,21
2017-01-21 11:00:00,lasmercedes,6.2340959066537724,-75.60676753705647,SABADO,1,21,11
2017-01-21 11:00:00,elestadio,6.257786985542187,-75.59350722366531,SABADO,1,21,11
2017-01-21 15:00:00,sanmartindeporres,6.290947007242442,-75.57970669485196,SABADO,1,21,15
2017-01-21 10:00:00,cabeceraurbanasancristobal,6.278880216465543,-75.63768985327494,SABADO,1,21,10
2017-01-21 18:00:00,sanjavierno1,6.254665286546376,-75.61643955381088,SABADO,1,21,18
2017-01-21 15:00:00,brasilia,6.270509232704279,-75.56185739501389,SABADO,1,21,15
2017-01-21 19:00:00,alfonsolopez,6.284754609520565,-75.5776478122927,SABADO,1,21,19
2017-01-21 20:00:00,suramericana,6.253398439071303,-75.57843178044439,SABADO,1,21,20
2017-01-21 05:00:00,universidadnacional,6.2610856439136775,-75.57416676356398,SABADO,1,21,5
2017-01-21 11:00:00,cristorey,6.204878289744022,-75.57959487705884,SABADO,1,21,11
2017-02-10 13:00:00,boston,6.247840645225619,-75.5564885132744,VIERNES,2,10,13
2017-02-10 06:00:00,cuartabrigada,6.260509642500487,-75.58506603219551,VIERNES,2,10,6
2017-02-10 10:00:00,universidadnacional,6.263515198492692,-75.57305582172957,VIERNES,2,10,10
2017-02-10 11:00:00,veintedejulio,6.252485417601193,-75.61855926467676,VIERNES,2,10,11
2017-02-10 21:00:00,patiobonito,6.2076124713522685,-75.57673715991166,VIERNES,2,10,21
2017-02-10 05:00:00,suramericana,6.251656141818434,-75.57910299124251,VIERNES,2,10,5
2017-02-10 06:00:00,facultaddeminasunacional,6.273389147204995,-75.59302128030963,VIERNES,2,10,6
2017-02-10 19:00:00,belencito,6.244919871072033,-75.61971280383811,VIERNES,2,10,19
2017-02-10 00:00:00,picacho,6.291927713032028,-75.58277061178026,VIERNES,2,10,0
2017-02-10 07:00:00,barriocolon,6.243704038083777,-75.57008450762392,VIERNES,2,10,7
2017-02-10 22:00:00,eldiamante,6.284332317578758,-75.58848189147372,VIERNES,2,10,22
2017-02-10 16:00:00,suburbanolaloma,6.2737575977411915,-75.6279878707337,VIERNES,2,10,16
2017-02-10 08:00:00,lacolina,6.197139250148316,-75.59007628211681,VIERNES,2,10,8
2017-02-10 13:00:00,villahermosa,6.259593253485866,-75.54858301960773,VIERNES,2,10,13
2017-02-10 17:00:00,cabeceraurbanasancristobal,6.277692956781112,-75.63617924322082,VIERNES,2,10,17
2017-02-10 21:00:00,loscolores,6.270335522299216,-75.59510795555157,VIERNES,2,10,21
2017-02-10 02:00:00,cucaracho,6.2829820537857755,-75.60221538351587,VIERNES,2,10,2
2017-02-10 23:00:00,santamargarita,6.274323054323753,-75.61749403514382,VIERNES,2,10,23
2017-02-10 21:00:00,cabeceraurbanasancristobal,6.2793798488483485,-75.63390937047751,VIERNES,2,10,21
2017-02-10 15:00:00,campoamor,6.21221605102204,-75.58334687547814,VIERNES,2,10,15
2017-02-10 09:00:00,elprogreso,6.271000429424977,-75.57794634634867,VIERNES,2,10,9
2017-02-10 10:00:00,moravia,6.274628441570598,-75.5645669953918,VIERNES,2,10,10
2017-02-10 07:00:00,floridanueva,6.249823960020975,-75.59346505189403,VIERNES,2,10,7
2017-02-10 19:00:00,alfonsolopez,6.28617286539698,-75.5781839831603,VIERNES,2,10,19
2017-02-10 19:00:00,kennedy,6.288940624812876,-75.58076138833756,VIERNES,2,10,19
2017-02-10 13:00:00,trinidad,6.2276975135698684,-75.58532902028132,VIERNES,2,10,13
2017-01-23 09:00:00,villacarlota,6.214955880434153,-75.57604036890072,LUNES,1,23,9
2017-01-26 19:00:00,elprogreso,6.276243577676909,-75.57637197898917,JUEVES,1,26,19
2017-01-26 10:00:00,naranjal,6.250837918390503,-75.58839221107678,JUEVES,1,26,10
2017-01-26 12:00:00,guayaquil,6.246121756097842,-75.5746968132189,JUEVES,1,26,12
2017-01-26 16:00:00,moscuno2,6.290491138810711,-75.5484503279406,JUEVES,1,26,16
2017-01-26 13:00:00,lasacacias,6.237698512348563,-75.6009456701911,JUEVES,1,26,13
2017-01-26 20:00:00,loreto,6.227152564271281,-75.55984875902787,JUEVES,1,26,20
2017-01-26 23:00:00,pedregalbajo,6.278849280072979,-75.62646981315258,JUEVES,1,26,23
2017-01-26 16:00:00,sandiego,6.236899733526628,-75.56943000724726,JUEVES,1,26,16
2017-01-26 12:00:00,barriocaicedo,6.241430284482031,-75.5506849416733,JUEVES,1,26,12
2017-01-26 18:00:00,santafe,6.219161397580867,-75.58039522003844,JUEVES,1,26,18
2017-01-26 21:00:00,perpetuosocorro,6.237656370424454,-75.57348770497266,JUEVES,1,26,21
2017-01-26 18:00:00,terminaldetransporte,6.2762993238647775,-75.57336410801786,JUEVES,1,26,18
2017-01-26 10:00:00,miranda,6.276352278226699,-75.56417750322134,JUEVES,1,26,10
2017-01-26 09:00:00,lapiñuela,6.278630072286364,-75.55810896543163,JUEVES,1,26,9
2017-01-26 18:00:00,boston,6.2470779313656655,-75.55871087719893,JUEVES,1,26,18
2017-01-26 19:00:00,auresno2,6.293505474567525,-75.59276946785957,JUEVES,1,26,19
2017-01-26 09:00:00,rosales,6.2351569419144965,-75.59399401738091,JUEVES,1,26,9
2017-01-26 06:00:00,perpetuosocorro,6.231921351186247,-75.57439481164414,JUEVES,1,26,6
2017-01-26 20:00:00,villahermosa,6.2568029410194965,-75.5495487117966,JUEVES,1,26,20
2017-01-26 12:00:00,miranda,6.272841501614177,-75.56413974267178,JUEVES,1,26,12
2017-01-26 07:00:00,eldanubio,6.253151609861167,-75.60878038419612,JUEVES,1,26,7
2017-01-21 19:00:00,rosales,6.2322971194444525,-75.59152177835857,SABADO,1,21,19
2017-01-21 21:00:00,blanquizal,6.275750447751559,-75.6064175008782,SABADO,1,21,21
2017-01-21 13:00:00,losbalsosno2,6.199836106560088,-75.57319503706199,SABADO,1,21,13
2017-01-21 09:00:00,santafe,6.225875542863934,-75.57825418895484,SABADO,1,21,9
2017-01-21 21:00:00,elestadio,6.258412370209255,-75.5957351683655,SABADO,1,21,21
2017-01-21 13:00:00,elrodeo,6.202710890454885,-75.5967972437491,SABADO,1,21,13
2017-01-21 07:00:00,calasanzpartealta,6.267127300887786,-75.60130166402371,SABADO,1,21,7
2017-01-21 08:00:00,caribe,6.264761303618183,-75.57498644929805,SABADO,1,21,8
2017-01-21 08:00:00,sevilla,6.264320765537338,-75.56639587850172,SABADO,1,21,8
2017-01-21 12:00:00,villacarlota,6.21730041131724,-75.57716196556869,SABADO,1,21,12
2017-01-21 13:00:00,facultadveterinariayzootecniaudea,6.270038198954418,-75.58753395872046,SABADO,1,21,13
2017-01-21 16:00:00,granizal,6.2927150957813325,-75.54579601587365,SABADO,1,21,16
2017-01-21 11:00:00,lasacacias,6.2440635146794925,-75.60007764137812,SABADO,1,21,11
2017-01-26 10:00:00,sanpedro,6.264078661010588,-75.56314739364227,JUEVES,1,26,10
2017-01-26 08:00:00,toscana,6.311422397741508,-75.55853564492912,JUEVES,1,26,8
2017-01-26 17:00:00,naranjal,6.248619499867145,-75.58326412809707,JUEVES,1,26,17
2017-01-26 17:00:00,bosquesdesanpablo,6.2735742886055625,-75.57994905814526,JUEVES,1,26,17
2017-01-26 15:00:00,guayaquil,6.245047707411058,-75.5715045294298,JUEVES,1,26,15
2017-01-26 07:00:00,caribe,6.272575373127032,-75.57335582621178,JUEVES,1,26,7
2017-01-26 10:00:00,lapiñuela,6.282796099622573,-75.55791149829035,JUEVES,1,26,10
2017-01-26 07:00:00,fatima,6.231673883980235,-75.5873184727519,JUEVES,1,26,7
2017-01-26 09:00:00,elchagualo,6.262489867389526,-75.56992947899916,JUEVES,1,26,9
2017-01-26 18:00:00,veintedejulio,6.251685067395754,-75.62280869218581,JUEVES,1,26,18
2017-01-26 21:00:00,robledo,6.2735627359017325,-75.59446170341648,JUEVES,1,26,21
2017-02-10 11:00:00,lasplayas,6.219378040255068,-75.59751092722915,VIERNES,2,10,11
2017-02-10 14:00:00,corazondejesus,6.2465996055019675,-75.57619136790507,VIERNES,2,10,14
2017-02-10 02:00:00,eldiamante,6.284468822201723,-75.58419291148098,VIERNES,2,10,2
2017-02-10 00:00:00,brasilia,6.2763658980026165,-75.55909225425935,VIERNES,2,10,0
2017-02-10 16:00:00,laflorida,6.202746207780793,-75.56612126300203,VIERNES,2,10,16
2017-02-10 20:00:00,universidaddeantioquia,6.264488823639518,-75.56748870619329,VIERNES,2,10,20
2017-02-10 19:00:00,sanpedro,6.264078661010588,-75.56314739364227,VIERNES,2,10,19
2017-02-22 18:00:00,villanueva,6.255448085811026,-75.5634729338289,MIERCOLES,2,22,18
2017-02-22 19:00:00,bosquesdesanpablo,6.276834957357688,-75.58155825482126,MIERCOLES,2,22,19
2017-02-22 09:00:00,terminaldetransporte,6.275445447155333,-75.57362230894427,MIERCOLES,2,22,9
2017-02-22 05:00:00,terminaldetransporte,6.2762993238647775,-75.57336410801786,MIERCOLES,2,22,5
2017-02-22 17:00:00,toscana,6.306620004929727,-75.55820058250944,MIERCOLES,2,22,17
2017-02-22 07:00:00,parquenorte,6.275685619238135,-75.56888238100393,MIERCOLES,2,22,7
2017-02-22 02:00:00,estacionvilla,6.253487001335605,-75.57026176927502,MIERCOLES,2,22,2
2017-02-22 08:00:00,sanbenito,6.253040153139423,-75.57492569358926,MIERCOLES,2,22,8
2017-02-22 14:00:00,sucre,6.243908536093417,-75.55394470810856,MIERCOLES,2,22,14
2017-02-22 07:00:00,eldiamante,6.284468822201723,-75.58419291148098,MIERCOLES,2,22,7
2017-02-22 20:00:00,sanpablo,6.2876092185978045,-75.54579909336405,MIERCOLES,2,22,20
2017-02-22 14:00:00,versallesno1,6.266577393969097,-75.54629920419619,MIERCOLES,2,22,14
2017-02-22 18:00:00,facultaddeminasunacional,6.273389147204995,-75.59302128030963,MIERCOLES,2,22,18
2017-02-22 12:00:00,santafe,6.225372831390875,-75.57705022225966,MIERCOLES,2,22,12
2017-02-22 14:00:00,parquenorte,6.275685619238135,-75.56888238100393,MIERCOLES,2,22,14
2017-02-22 13:00:00,santafe,6.222311897279449,-75.58600996766755,MIERCOLES,2,22,13
2017-02-22 06:00:00,cuartabrigada,6.261917522952169,-75.58711973486066,MIERCOLES,2,22,6
2017-02-22 15:00:00,lafrancia,6.300194562861714,-75.55693094360545,MIERCOLES,2,22,15
2017-02-08 11:00:00,trinidad,6.2273605546703585,-75.5806585299378,MIERCOLES,2,8,11
2017-02-23 12:00:00,laspalmas,6.2405246097188565,-75.56824258252662,JUEVES,2,23,12
2017-02-23 10:00:00,trinidad,6.224597862664508,-75.58384417357837,JUEVES,2,23,10
2017-02-23 15:00:00,loscolores,6.2694729599349595,-75.59529962227664,JUEVES,2,23,15
2017-02-23 05:00:00,manriqueoriental,6.26402228603988,-75.55246875767455,JUEVES,2,23,5
2017-02-23 17:00:00,campoamor,6.210383371933826,-75.58782291481192,JUEVES,2,23,17
2017-02-23 16:00:00,barriocolon,6.24171413104165,-75.5709243999615,JUEVES,2,23,16
2017-02-23 21:00:00,losalpes,6.2325391596853805,-75.60761860352954,JUEVES,2,23,21
2017-02-23 19:00:00,rosales,6.231553270632991,-75.59149888469796,JUEVES,2,23,19
2017-02-23 07:00:00,loscolores,6.268816924520165,-75.59310361229923,JUEVES,2,23,7
2017-02-23 19:00:00,guayabal,6.20077225873358,-75.58341251225137,JUEVES,2,23,19
2017-02-23 14:00:00,losconquistadores,6.240026766278971,-75.57852250142835,JUEVES,2,23,14
2017-02-23 06:00:00,carloserestrepo,6.257048753935819,-75.58299862771423,JUEVES,2,23,6
2017-02-23 23:00:00,bellohorizonte,6.281987946745652,-75.59033828078942,JUEVES,2,23,23
2017-02-23 08:00:00,castilla,6.289325983062699,-75.57489865005587,JUEVES,2,23,8
2017-02-23 19:00:00,elestadio,6.2588480039159515,-75.59767571836716,JUEVES,2,23,19
2017-02-23 13:00:00,castilla,6.2884063407324025,-75.5721633679237,JUEVES,2,23,13
2017-02-23 19:00:00,losnaranjos,6.192283827558005,-75.55972632675778,JUEVES,2,23,19
2017-02-23 02:00:00,lasacacias,6.238844346762176,-75.60027956832556,JUEVES,2,23,2
2017-02-23 02:00:00,elpomar,6.2685736564136825,-75.55032417682801,JUEVES,2,23,2
2017-02-23 09:00:00,lorena,6.248912911816572,-75.6001076882416,JUEVES,2,23,9
2017-02-23 22:00:00,santateresita,6.2424886056104185,-75.61135569936344,JUEVES,2,23,22
2017-02-23 17:00:00,belen,6.231406617572975,-75.60221768629533,JUEVES,2,23,17
2017-01-26 17:00:00,fatima,6.231829102001321,-75.58276450186106,JUEVES,1,26,17
2017-01-26 11:00:00,cataluña,6.2293703058553715,-75.55105656411182,JUEVES,1,26,11
2017-01-26 19:00:00,villahermosa,6.257395030634912,-75.55444340299987,JUEVES,1,26,19
2017-01-26 17:00:00,buenosaires,6.2401214696102585,-75.55332910607652,JUEVES,1,26,17
2017-01-26 10:00:00,carloserestrepo,6.2561201800609325,-75.58104868550886,JUEVES,1,26,10
2017-01-26 08:00:00,santacruz,6.294561306300397,-75.56050984626611,JUEVES,1,26,8
2017-01-26 14:00:00,altavista,6.2266242093039414,-75.6058596634258,JUEVES,1,26,14
2017-01-26 18:00:00,girardot,6.295723555643399,-75.56841270584498,JUEVES,1,26,18
2017-01-26 08:00:00,cristorey,6.207172311889756,-75.58928324375142,JUEVES,1,26,8
2017-01-26 07:00:00,sanjoaquin,6.248275825476493,-75.5868362030335,JUEVES,1,26,7
2017-01-26 18:00:00,villaflora,6.27923043769638,-75.59356269206627,JUEVES,1,26,18
2017-01-26 19:00:00,sanbenito,6.255492409743678,-75.57327568624484,JUEVES,1,26,19
2017-01-26 08:00:00,manriqueoriental,6.262548097828541,-75.54752795969853,JUEVES,1,26,8
2017-01-26 16:00:00,suburbanotravesias,6.279973708402583,-75.6418200309061,JUEVES,1,26,16
2017-01-26 16:00:00,estacionvilla,6.255626621020727,-75.56899497855737,JUEVES,1,26,16
2017-01-26 18:00:00,villahermosa,6.258328488748443,-75.55171947951926,JUEVES,1,26,18
2017-01-26 20:00:00,castropol,6.220045764079174,-75.56942146088059,JUEVES,1,26,20
2017-01-26 08:00:00,universidadnacional,6.263515198492692,-75.57305582172957,JUEVES,1,26,8
2017-01-26 14:00:00,lasesmeraldas,6.280670432312819,-75.5537345138928,JUEVES,1,26,14
2017-01-26 08:00:00,lafloresta,6.257133494746274,-75.60022604803407,JUEVES,1,26,8
2017-02-14 05:00:00,diegoechavarria,6.216125806151509,-75.5977527419977,MARTES,2,14,5
2017-02-14 07:00:00,caribe,6.2704200263233005,-75.57384520213395,MARTES,2,14,7
2017-02-14 18:00:00,campoalegre,6.2534846785839715,-75.61069869194651,MARTES,2,14,18
2017-02-22 06:00:00,toscana,6.305433725676647,-75.55916810007979,MIERCOLES,2,22,6
2017-02-22 18:00:00,perpetuosocorro,6.231934731016768,-75.57439851584883,MIERCOLES,2,22,18
2017-02-22 13:00:00,docedeoctubreno1,6.308943846531196,-75.57722744432547,MIERCOLES,2,22,13
2017-02-22 11:00:00,suburbanolaloma,6.2700681569842995,-75.62743368959184,MIERCOLES,2,22,11
2017-02-22 13:00:00,sanjavierno1,6.254685621998937,-75.61649692454806,MIERCOLES,2,22,13
2017-02-22 06:00:00,castilla,6.291113240526713,-75.57202227768771,MIERCOLES,2,22,6
2017-02-22 21:00:00,universidaddeantioquia,6.2647852480914175,-75.56936628271646,MIERCOLES,2,22,21
2017-02-22 06:00:00,tricentenario,6.292198767181377,-75.56828628111485,MIERCOLES,2,22,6
2017-02-22 10:00:00,laaguacatala,6.2030061584535146,-75.57726190711318,MIERCOLES,2,22,10
2017-02-22 07:00:00,lopezdemesa,6.2844379031357525,-75.58421079956214,MIERCOLES,2,22,7
2017-02-22 06:00:00,rosales,6.238420391750858,-75.59008032424957,MIERCOLES,2,22,6
2017-02-22 17:00:00,lospinos,6.250186154120069,-75.59757191583887,MIERCOLES,2,22,17
2017-02-22 13:00:00,elchagualo,6.2587345850078115,-75.57381798969244,MIERCOLES,2,22,13
2017-02-22 06:00:00,lacruz,6.2695797946389495,-75.54104948312973,MIERCOLES,2,22,6
2017-02-12 16:00:00,campoalegre,6.254480798556986,-75.6069505683065,DOMINGO,2,12,16
2017-02-12 20:00:00,sanisidro,6.2833980148831285,-75.55796407363856,DOMINGO,2,12,20
2017-02-12 06:00:00,villanueva,6.253126765929255,-75.56482710947226,DOMINGO,2,12,6
2017-02-13 22:00:00,elprogreso,6.276501493424012,-75.57677367287876,LUNES,2,13,22
2017-02-13 17:00:00,sanmiguel,6.2564960039796125,-75.55725829350973,LUNES,2,13,17
2017-02-13 16:00:00,campoamor,6.2146342611013,-75.58406315644795,LUNES,2,13,16
2017-02-13 19:00:00,elchagualo,6.260352025412708,-75.57322426684219,LUNES,2,13,19
2017-02-13 14:00:00,santafe,6.225372831390875,-75.57705022225966,LUNES,2,13,14
2017-02-13 13:00:00,berlin,6.285774251662773,-75.55479628679869,LUNES,2,13,13
2017-02-13 04:00:00,lacandelaria,6.2483198507307955,-75.56746468523572,LUNES,2,13,4
2017-02-20 06:00:00,caribe,6.273602532623397,-75.5744578140905,LUNES,2,20,6
2017-02-20 10:00:00,terminaldetransporte,6.275445447155333,-75.57362230894427,LUNES,2,20,10
2017-02-20 18:00:00,barriocolon,6.244881221257732,-75.56639997853267,LUNES,2,20,18
2017-02-21 20:00:00,bolivariana,6.24709902319193,-75.58900267377699,MARTES,2,21,20
2017-02-21 07:00:00,lapalma,6.226433506752308,-75.60399097316301,MARTES,2,21,7
2017-02-21 12:00:00,caribe,6.2704200263233005,-75.57384520213395,MARTES,2,21,12
2017-02-21 22:00:00,belen,6.231279435271461,-75.60066544735467,MARTES,2,21,22
2017-02-21 13:00:00,sanisidro,6.284815591535548,-75.56095779107595,MARTES,2,21,13
2017-02-21 14:00:00,campoamor,6.213718728297707,-75.57835740864209,MARTES,2,21,14
2017-02-21 17:00:00,estacionvilla,6.257049201094532,-75.57173659558461,MARTES,2,21,17
2017-02-21 08:00:00,alfonsolopez,6.282164709339389,-75.57214268157645,MARTES,2,21,8
2017-02-21 15:00:00,laureles,6.2472626675898875,-75.5972305081462,MARTES,2,21,15
2017-02-21 14:00:00,prado,6.260525035387933,-75.56456781709342,MARTES,2,21,14
2017-02-21 15:00:00,picacho,6.293494315758009,-75.58336626021818,MARTES,2,21,15
2017-02-21 15:00:00,areadeexpansionpajarito,6.277827418287767,-75.61558423951094,MARTES,2,21,15
2017-02-21 05:00:00,losconquistadores,6.24566506635342,-75.58347949294618,MARTES,2,21,5
2017-02-21 08:00:00,elestadio,6.263425907062597,-75.59636580646668,MARTES,2,21,8
2017-02-21 08:00:00,corazondejesus,6.247087306475959,-75.57761609026629,MARTES,2,21,8
2017-02-08 07:00:00,monteclaro,6.28741571132996,-75.59768653867107,MIERCOLES,2,8,7
2017-02-08 18:00:00,terminaldetransporte,6.2762993238647775,-75.57336410801786,MIERCOLES,2,8,18
2017-02-08 07:00:00,eldiamante,6.286726654638745,-75.58713063447766,MIERCOLES,2,8,7
2017-02-08 08:00:00,barriocristobal,6.248025381183171,-75.6110207427165,MIERCOLES,2,8,8
2017-02-08 07:00:00,auresno2,6.288877395713742,-75.5908085278985,MIERCOLES,2,8,7
2017-02-08 09:00:00,parquenorte,6.270733326041907,-75.57038481787806,MIERCOLES,2,8,9
2017-02-08 15:00:00,villadelsocorro,6.295924089313865,-75.55123479301194,MIERCOLES,2,8,15
2017-02-14 19:00:00,losangeles,6.253856499629469,-75.56116391751203,MARTES,2,14,19
2017-02-14 13:00:00,rosales,6.2322971194444525,-75.59152177835857,MARTES,2,14,13
2017-02-14 07:00:00,santodomingosaviono2,6.29862430093471,-75.5411339956795,MARTES,2,14,7
2017-02-14 10:00:00,elpesebre,6.271453100833888,-75.59518662210434,MARTES,2,14,10
2017-02-14 18:00:00,sanmartindeporres,6.296475805032682,-75.57944591587918,MARTES,2,14,18
2017-02-14 22:00:00,castropol,6.220603669564443,-75.56613359065281,MARTES,2,14,22
2017-02-14 11:00:00,lacandelaria,6.252410124664132,-75.56670211079475,MARTES,2,14,11
2017-02-14 05:00:00,lasplayas,6.2188243011774365,-75.59909967351723,MARTES,2,14,5
2017-02-14 07:00:00,losconquistadores,6.239524942265238,-75.58395302926179,MARTES,2,14,7
2017-02-14 17:00:00,cabecerasanantoniodeprado,6.183672616608508,-75.65549903646166,MARTES,2,14,17
2017-02-14 18:00:00,cerronutibara,6.233005096536548,-75.57950179459951,MARTES,2,14,18
2017-02-14 19:00:00,lasestancias,6.232066814557481,-75.53570907026396,MARTES,2,14,19
2017-02-14 12:00:00,jesusnazareno,6.260771839164411,-75.56600385907643,MARTES,2,14,12
2017-02-14 18:00:00,robledo,6.274979064327255,-75.59520525671009,MARTES,2,14,18
2017-02-14 15:00:00,boston,6.24763673599834,-75.55995688504234,MARTES,2,14,15
2017-02-14 11:00:00,alejandroechavarria,6.241140059494453,-75.54975442526585,MARTES,2,14,11
2017-02-14 15:00:00,cabecerasanantoniodeprado,6.185249411405189,-75.6552297523287,MARTES,2,14,15
2017-02-14 13:00:00,tricentenario,6.28841459823042,-75.56942268243819,MARTES,2,14,13
2017-02-14 19:00:00,elvelodromo,6.256489350554492,-75.59609291130387,MARTES,2,14,19
2017-02-14 06:00:00,castropol,6.2197926430697095,-75.56766292933062,MARTES,2,14,6
2017-02-14 12:00:00,losconquistadores,6.2440767779670345,-75.5850694677493,MARTES,2,14,12
2017-02-14 08:00:00,elchagualo,6.26298318211636,-75.57199533321642,MARTES,2,14,8
2017-02-14 12:00:00,lasacacias,6.238940844262035,-75.59834707376346,MARTES,2,14,12
2017-02-14 18:00:00,asomaderano1,6.226996368175088,-75.56396364522429,MARTES,2,14,18
2017-02-14 15:00:00,suramericana,6.256711522859307,-75.58361467748799,MARTES,2,14,15
2017-02-13 00:00:00,villanueva,6.253409816982473,-75.56234932772591,LUNES,2,13,0
2017-02-13 06:00:00,alejandria,6.2035154193104125,-75.57167004681811,LUNES,2,13,6
2017-02-13 13:00:00,elchagualo,6.263275402704767,-75.56890713169655,LUNES,2,13,13
2017-02-13 15:00:00,sanisidro,6.283557435006795,-75.56184150847218,LUNES,2,13,15
2017-02-13 06:00:00,cuartabrigada,6.261499352036499,-75.58825671718981,LUNES,2,13,6
2017-02-13 13:00:00,losconquistadores,6.240906514955005,-75.5882538157059,LUNES,2,13,13
2017-02-13 20:00:00,eldiamanteno2,6.187506438633207,-75.57779902754085,LUNES,2,13,20
2017-02-13 10:00:00,campoalegre,6.251096103354486,-75.6136400803187,LUNES,2,13,10
2017-02-13 07:00:00,suramericana,6.251656141818434,-75.57910299124251,LUNES,2,13,7
2017-02-13 15:00:00,tejelo,6.301067384498679,-75.56727664990204,LUNES,2,13,15
2017-02-13 10:00:00,villacarlota,6.218828798299756,-75.57694807981315,LUNES,2,13,10
2017-02-13 06:00:00,lopezdemesa,6.2844379031357525,-75.58421079956214,LUNES,2,13,6
