TW,BARRIO,Lat,Lon,Dia_sem,Mes,Dia,Hora
2018-07-19 09:00:00,robledo,6.27639126,-75.59708711,JUEVES,7,19,9
2018-07-19 09:00:00,losconquistadores,6.23965187,-75.57786444,JUEVES,7,19,9
2018-07-19 09:00:00,santafe,6.22410003,-75.57692282,JUEVES,7,19,9
2018-07-19 09:00:00,campoamor,6.20907932,-75.5789621,JUEVES,7,19,9
2018-07-19 09:00:00,perpetuosocorro,6.23188365,-75.5744314,JUEVES,7,19,9
2018-07-19 10:00:00,loreto,6.23167118,-75.56048625,JUEVES,7,19,10
2018-07-19 11:00:00,sanjavierno1,6.25564938,-75.61963162,JUEVES,7,19,11
2018-07-19 11:00:00,laavanzada,6.29435975,-75.53769894,JUEVES,7,19,11
2018-07-19 11:00:00,perpetuosocorro,6.23151662,-75.57349013,JUEVES,7,19,11
2018-07-19 11:00:00,guayabal,6.19435987,-75.58956748,JUEVES,7,19,11
2018-07-19 11:00:00,belen,6.23117158,-75.60068812,JUEVES,7,19,11
2018-07-19 11:00:00,elpinal,6.24561333,-75.54560159,JUEVES,7,19,11
2018-07-19 11:00:00,toscana,6.31070123,-75.55748917,JUEVES,7,19,11
2018-07-19 11:00:00,cabecerasanantoniodeprado,6.18382997,-75.64270872,JUEVES,7,19,11
2018-07-19 11:00:00,losmangos,6.2494033,-75.54385656,JUEVES,7,19,11
2018-07-19 11:00:00,laureles,6.23972782,-75.59193231,JUEVES,7,19,11
2018-07-19 00:00:00,boyaca,6.30606324,-75.56398483,JUEVES,7,19,0
2018-07-19 00:00:00,santafe,6.23011022,-75.57699279,JUEVES,7,19,0
2018-07-19 00:00:00,barriocolon,6.24497768,-75.56772413,JUEVES,7,19,0
2018-07-19 00:00:00,sanisidro,6.28592275,-75.55783141,JUEVES,7,19,0
2018-07-19 00:00:00,loscolores,6.26881693,-75.59310361,JUEVES,7,19,0
2018-07-19 00:00:00,floridanueva,6.25011469,-75.59011657,JUEVES,7,19,0
2018-07-19 00:00:00,buenosaires,6.24125288,-75.55807828,JUEVES,7,19,0
2018-07-19 00:00:00,carloserestrepo,6.255367700000001,-75.57946131,JUEVES,7,19,0
2018-07-19 00:00:00,eldiamante,6.28336499,-75.58624317,JUEVES,7,19,0
2018-07-19 00:00:00,lospinos,6.25009832,-75.59973835,JUEVES,7,19,0
2018-07-19 01:00:00,barriosdejesus,6.2276837,-75.53226176,JUEVES,7,19,1
2018-07-19 01:00:00,laureles,6.24694229,-75.5938176,JUEVES,7,19,1
2018-07-19 01:00:00,santafe,6.21702872,-75.57821666,JUEVES,7,19,1
2018-07-19 01:00:00,cerronutibara,6.23798844,-75.57742218,JUEVES,7,19,1
2018-07-19 01:00:00,campoamor,6.21463696,-75.57856358,JUEVES,7,19,1
2018-07-19 02:00:00,universidadnacional,6.26108564,-75.57416676,JUEVES,7,19,2
2018-07-19 02:00:00,lacolina,6.197934,-75.59192519999999,JUEVES,7,19,2
2018-07-25 05:00:00,caribe,6.27042003,-75.57384520000001,MIERCOLES,7,25,5
2018-07-25 05:00:00,manila,6.21367728,-75.57619464,MIERCOLES,7,25,5
2018-07-25 06:00:00,lapilarica,6.27378497,-75.58419559,MIERCOLES,7,25,6
2018-07-25 06:00:00,sandiego,6.23132575,-75.56880101,MIERCOLES,7,25,6
2018-07-25 06:00:00,lalibertad,6.23917068,-75.54210578,MIERCOLES,7,25,6
2018-07-25 06:00:00,altamira,6.27839348,-75.58038540000001,MIERCOLES,7,25,6
2018-07-25 06:00:00,elprogreso,6.27673036,-75.57814914,MIERCOLES,7,25,6
2018-07-25 06:00:00,guayabal,6.19828688,-75.58725473,MIERCOLES,7,25,6
2018-07-25 07:00:00,palermo,6.2845339000000005,-75.56509237,MIERCOLES,7,25,7
2018-07-25 07:00:00,cuartabrigada,6.26234068,-75.58769056,MIERCOLES,7,25,7
2018-07-25 07:00:00,belen,6.23117158,-75.60068812,MIERCOLES,7,25,7
2018-07-25 07:00:00,monteclaro,6.28694625,-75.60157418,MIERCOLES,7,25,7
2018-07-25 07:00:00,naranjal,6.24854508,-75.58093462,MIERCOLES,7,25,7
2018-07-25 07:00:00,campoalegre,6.25428855,-75.61075568,MIERCOLES,7,25,7
2018-07-25 08:00:00,elsalvador,6.24143797,-75.56185756,MIERCOLES,7,25,8
2018-07-25 08:00:00,lasacacias,6.24414488,-75.60268159,MIERCOLES,7,25,8
2018-07-25 09:00:00,perpetuosocorro,6.23188365,-75.5744314,MIERCOLES,7,25,9
2018-07-25 09:00:00,jesusnazareno,6.25734684,-75.56874736,MIERCOLES,7,25,9
2018-07-25 09:00:00,lafrancia,6.30177483,-75.55630288,MIERCOLES,7,25,9
2018-07-25 09:00:00,elprogreso,6.27171035,-75.57895925,MIERCOLES,7,25,9
2018-07-25 09:00:00,naranjal,6.24854508,-75.58093462,MIERCOLES,7,25,9
2018-07-25 10:00:00,barriocolon,6.24338645,-75.56935562,MIERCOLES,7,25,10
2018-07-25 10:00:00,kennedy,6.28978582,-75.58339802,MIERCOLES,7,25,10
2018-07-25 10:00:00,alejandria,6.2007399,-75.57196252,MIERCOLES,7,25,10
2018-07-25 11:00:00,elvelodromo,6.2500373,-75.59526869,MIERCOLES,7,25,11
2018-07-25 11:00:00,prado,6.25764681,-75.56199967,MIERCOLES,7,25,11
2018-07-25 00:00:00,laamerica,6.25080097,-75.60451316,MIERCOLES,7,25,0
2018-07-25 00:00:00,lasacacias,6.23884435,-75.60027957,MIERCOLES,7,25,0
2018-07-25 00:00:00,elpomar,6.2673872,-75.55492602,MIERCOLES,7,25,0
2018-07-25 00:00:00,manriquecentralno2,6.26421,-75.55413185,MIERCOLES,7,25,0
2018-07-25 00:00:00,lopezdemesa,6.2844379,-75.5842108,MIERCOLES,7,25,0
2018-07-25 00:00:00,jesusnazareno,6.26093493,-75.56693785,MIERCOLES,7,25,0
2018-07-25 01:00:00,auresno2,6.28959299,-75.59182853,MIERCOLES,7,25,1
2018-07-25 01:00:00,robledo,6.27580117,-75.59574134,MIERCOLES,7,25,1
2018-07-25 01:00:00,lasbrisas,6.30139203,-75.56381452,MIERCOLES,7,25,1
2018-07-25 01:00:00,santateresita,6.24261613,-75.60862439,MIERCOLES,7,25,1
2018-07-25 01:00:00,corazondejesus,6.24966215,-75.57665246,MIERCOLES,7,25,1
2018-07-25 01:00:00,docedeoctubreno2,6.30205198,-75.58188478,MIERCOLES,7,25,1
2018-07-25 01:00:00,calasanz,6.2602355,-75.59828257,MIERCOLES,7,25,1
2018-07-25 02:00:00,elchagualo,6.25990111,-75.57145692,MIERCOLES,7,25,2
2018-07-14 00:00:00,campovaldesno1,6.27491197,-75.55604176,SABADO,7,14,0
2018-07-14 00:00:00,laaguacatala,6.20366282,-75.57895039,SABADO,7,14,0
2018-07-14 01:00:00,caribe,6.2647613,-75.57498645,SABADO,7,14,1
2018-07-14 01:00:00,toscana,6.30906989,-75.55852022,SABADO,7,14,1
2018-07-14 01:00:00,santafe,6.22418735,-75.57722076,SABADO,7,14,1
2018-07-14 01:00:00,tenche,6.23184293,-75.58015339,SABADO,7,14,1
2018-07-14 01:00:00,cuartabrigada,6.26115738,-75.58754722,SABADO,7,14,1
2018-07-14 01:00:00,santacruz,6.29248228,-75.56187832,SABADO,7,14,1
2018-07-14 01:00:00,sandiego,6.22974275,-75.56983819,SABADO,7,14,1
2018-07-14 02:00:00,villacarlota,6.22414879,-75.57511287,SABADO,7,14,2
2018-07-14 02:00:00,lafrontera,6.303607599999999,-75.55620066,SABADO,7,14,2
2018-07-14 02:00:00,sandiego,6.22974275,-75.56983819,SABADO,7,14,2
2018-07-14 02:00:00,tenche,6.23103589,-75.58279239,SABADO,7,14,2
2018-07-14 02:00:00,terminaldetransporte,6.27629932,-75.57336411,SABADO,7,14,2
2018-07-14 03:00:00,perpetuosocorro,6.23338511,-75.57348384,SABADO,7,14,3
2018-07-14 03:00:00,tricentenario,6.29219877,-75.56828628,SABADO,7,14,3
2018-07-14 03:00:00,santodomingosaviono2,6.29618432,-75.54015677,SABADO,7,14,3
2018-07-14 03:00:00,sanbenito,6.25571109,-75.57360771,SABADO,7,14,3
2018-07-14 03:00:00,corazondejesus,6.24899499,-75.57924377,SABADO,7,14,3
2018-07-14 03:00:00,estacionvilla,6.256033,-75.56641691,SABADO,7,14,3
2018-07-14 03:00:00,prado,6.25899258,-75.56419153,SABADO,7,14,3
2018-07-14 03:00:00,elsalvador,6.2404805,-75.56318433,SABADO,7,14,3
2018-07-14 04:00:00,castilla,6.28641692,-75.57033827,SABADO,7,14,4
2018-07-14 04:00:00,suramericana,6.25509932,-75.58142639,SABADO,7,14,4
2018-07-14 04:00:00,moscuno1,6.291889299999999,-75.55378668,SABADO,7,14,4
2018-07-14 04:00:00,eldiamante,6.28674435,-75.58972594,SABADO,7,14,4
2018-07-14 04:00:00,berlin,6.2858296,-75.55601502,SABADO,7,14,4
2018-07-14 04:00:00,sanpedro,6.26358132,-75.55974144,SABADO,7,14,4
2018-07-14 05:00:00,elpomar,6.26756372,-75.55275851,SABADO,7,14,5
2018-07-14 05:00:00,universidaddeantioquia,6.26448882,-75.56748898,SABADO,7,14,5
2018-07-14 05:00:00,laflorida,6.20351542,-75.57166996,SABADO,7,14,5
2018-07-14 05:00:00,olayaherrera,6.2732863,-75.61458329,SABADO,7,14,5
2018-07-14 05:00:00,lasmercedes,6.23475253,-75.60994317,SABADO,7,14,5
2018-07-14 05:00:00,manriquecentralno2,6.2643469000000005,-75.55534131,SABADO,7,14,5
2018-07-14 05:00:00,manriqueoriental,6.263253,-75.55132671,SABADO,7,14,5
2018-07-14 05:00:00,auresno2,6.28770641,-75.58838004,SABADO,7,14,5
2018-07-14 05:00:00,boyaca,6.30150214,-75.56618149,SABADO,7,14,5
2018-07-14 05:00:00,laamerica,6.24993425,-75.60344171,SABADO,7,14,5
2018-07-14 06:00:00,elrincon,6.20724772,-75.60646577,SABADO,7,14,6
2018-07-14 06:00:00,lorena,6.24749555,-75.59249943,SABADO,7,14,6
2018-07-14 06:00:00,eldiamante,6.28593529,-75.58610603,SABADO,7,14,6
2018-07-14 06:00:00,sanjavierno1,6.25601478,-75.61618943,SABADO,7,14,6
2018-07-14 06:00:00,robledo,6.27556023,-75.59594163,SABADO,7,14,6
2018-07-31 10:00:00,auresno2,6.2928315999999995,-75.59436973,MARTES,7,31,10
2018-07-31 10:00:00,berlin,6.28834339,-75.55589264,MARTES,7,31,10
2018-08-01 00:00:00,enciso,6.24786984,-75.54844832,MIERCOLES,8,1,0
2018-08-01 02:00:00,jesusnazareno,6.26221035,-75.56835547,MIERCOLES,8,1,2
2018-08-01 02:00:00,campoamor,6.20916781,-75.58504989,MIERCOLES,8,1,2
2018-08-01 04:00:00,terminaldetransporte,6.27608112,-75.57061626,MIERCOLES,8,1,4
2018-08-01 05:00:00,santander,6.30735564,-75.57608696,MIERCOLES,8,1,5
2018-08-01 05:00:00,lasbrisas,6.30139203,-75.56381452,MIERCOLES,8,1,5
2018-08-01 05:00:00,barriocaicedo,6.24241469,-75.5538656,MIERCOLES,8,1,5
2018-08-01 05:00:00,sevilla,6.26445094,-75.56743703,MIERCOLES,8,1,5
2018-08-01 05:00:00,bombonano1,6.24262101,-75.56317294,MIERCOLES,8,1,5
2018-08-01 06:00:00,lasalle,6.28325921,-75.5457548,MIERCOLES,8,1,6
2018-08-01 06:00:00,lacolina,6.19693131,-75.59210347,MIERCOLES,8,1,6
2018-08-01 06:00:00,sanbenito,6.25116124,-75.57126971,MIERCOLES,8,1,6
2018-08-01 07:00:00,sanbernardo,6.22468872,-75.59540337,MIERCOLES,8,1,7
2018-08-01 07:00:00,laureles,6.24259618,-75.59838462,MIERCOLES,8,1,7
2018-08-01 07:00:00,universidaddeantioquia,6.26511005,-75.57160254,MIERCOLES,8,1,7
2018-08-01 07:00:00,carloserestrepo,6.25560245,-75.5768864,MIERCOLES,8,1,7
2018-08-01 07:00:00,villanueva,6.25251046,-75.56104892,MIERCOLES,8,1,7
2018-08-01 07:00:00,santafe,6.23173713,-75.57740396,MIERCOLES,8,1,7
2018-08-01 07:00:00,lacandelaria,6.25304077,-75.56945291,MIERCOLES,8,1,7
2018-08-01 07:00:00,barriocolon,6.24464129,-75.56603102,MIERCOLES,8,1,7
2018-08-01 07:00:00,perpetuosocorro,6.23362006,-75.57418399,MIERCOLES,8,1,7
2018-08-01 07:00:00,boston,6.24574865,-75.56233383,MIERCOLES,8,1,7
2018-08-01 07:00:00,docedeoctubreno2,6.29780991,-75.5823186,MIERCOLES,8,1,7
2018-08-01 07:00:00,eldiamante,6.28446882,-75.58419291,MIERCOLES,8,1,7
2018-08-01 07:00:00,manriquecentralno1,6.26225082,-75.55826891,MIERCOLES,8,1,7
2018-08-01 07:00:00,fatima,6.23241999,-75.58734389,MIERCOLES,8,1,7
2018-08-01 08:00:00,prado,6.25854445,-75.56353779,MIERCOLES,8,1,8
2018-08-01 08:00:00,picacho,6.2963871,-75.58310877,MIERCOLES,8,1,8
2018-08-01 08:00:00,castilla,6.29040603,-75.56993472,MIERCOLES,8,1,8
2018-08-01 08:00:00,campoamor,6.21041135,-75.58448406,MIERCOLES,8,1,8
2018-08-01 09:00:00,santamariadelosangeles,6.19328445,-75.58182472,MIERCOLES,8,1,9
2018-08-01 09:00:00,pedregalalto,6.28181144,-75.63940762,MIERCOLES,8,1,9
2018-08-01 09:00:00,lasacacias,6.23767297,-75.60163552,MIERCOLES,8,1,9
2018-08-01 10:00:00,manriquecentralno1,6.26385964,-75.55642601,MIERCOLES,8,1,10
2018-08-01 10:00:00,lopezdemesa,6.28347468,-75.58298798,MIERCOLES,8,1,10
2018-07-19 02:00:00,elpoblado,6.20873426,-75.565519,JUEVES,7,19,2
2018-07-19 02:00:00,sanbenito,6.25571769,-75.57366237,JUEVES,7,19,2
2018-07-19 02:00:00,lasacacias,6.24309045,-75.60198136,JUEVES,7,19,2
2018-07-19 02:00:00,lacandelaria,6.24925916,-75.56463793,JUEVES,7,19,2
2018-07-19 02:00:00,calasanzpartealta,6.26420802,-75.60025272,JUEVES,7,19,2
2018-07-19 03:00:00,losconquistadores,6.2419568,-75.57901546,JUEVES,7,19,3
2018-07-19 03:00:00,manila,6.213904900000001,-75.57732159999999,JUEVES,7,19,3
2018-07-19 03:00:00,cuartabrigada,6.25853905,-75.58611486,JUEVES,7,19,3
2018-07-19 03:00:00,santamariadelosangeles,6.18762395,-75.57832224,JUEVES,7,19,3
2018-07-19 03:00:00,suramericana,6.25339844,-75.57843178,JUEVES,7,19,3
2018-07-19 03:00:00,manriquecentralno1,6.26332239,-75.55868991,JUEVES,7,19,3
2018-07-19 03:00:00,trinidad,6.22459786,-75.58384417,JUEVES,7,19,3
2018-07-19 03:00:00,cabecerasanantoniodeprado,6.18411042,-75.64264164,JUEVES,7,19,3
2018-07-19 03:00:00,losbalsosno2,6.19697752,-75.57284332,JUEVES,7,19,3
2018-07-19 04:00:00,villacarlota,6.22414879,-75.57511287,JUEVES,7,19,4
2018-07-19 04:00:00,villanueva,6.25133847,-75.56345912,JUEVES,7,19,4
2018-07-19 04:00:00,caribe,6.27257537,-75.57335583,JUEVES,7,19,4
2018-07-19 04:00:00,piedrasblancas,6.25467983,-75.53916033,JUEVES,7,19,4
2018-07-19 04:00:00,santafe,6.21702872,-75.57821666,JUEVES,7,19,4
2018-07-19 04:00:00,cabeceraurbanasancristobal,6.27933483,-75.63109103,JUEVES,7,19,4
2018-07-19 04:00:00,campoamor,6.21422766,-75.58005893,JUEVES,7,19,4
2018-07-19 04:00:00,eltesoro,6.20172734,-75.56191886,JUEVES,7,19,4
2018-07-19 04:00:00,parquenorte,6.26955529,-75.56634855,JUEVES,7,19,4
2018-07-19 05:00:00,rosales,6.23926922,-75.58959451,JUEVES,7,19,5
2018-07-19 05:00:00,villacarlota,6.21487463,-75.57482524,JUEVES,7,19,5
2018-07-19 05:00:00,sanbenito,6.25608063,-75.5753838,JUEVES,7,19,5
2018-07-19 05:00:00,caribe,6.26802506,-75.57675704,JUEVES,7,19,5
2018-07-19 05:00:00,campoamor,6.21506583,-75.58200636,JUEVES,7,19,5
2018-07-19 05:00:00,sanmiguel,6.25490183,-75.55932666,JUEVES,7,19,5
2018-07-19 05:00:00,guayaquil,6.25017459,-75.57503658,JUEVES,7,19,5
2018-07-19 05:00:00,belen,6.23194276,-75.60416005,JUEVES,7,19,5
2018-07-19 05:00:00,laalpujarra,6.24698447,-75.57957446,JUEVES,7,19,5
2018-07-19 05:00:00,lopezdemesa,6.28348797,-75.58305221,JUEVES,7,19,5
2018-07-19 05:00:00,lasacacias,6.24263964,-75.60012407,JUEVES,7,19,5
2018-07-19 06:00:00,sanbenito,6.25620168,-75.57559774,JUEVES,7,19,6
2018-07-19 06:00:00,villanueva,6.25601393,-75.56636740000002,JUEVES,7,19,6
2018-07-19 06:00:00,sanbernardo,6.22876854,-75.59630538,JUEVES,7,19,6
2018-07-19 06:00:00,lacandelaria,6.24805524,-75.56404672,JUEVES,7,19,6
2018-07-25 02:00:00,manila,6.21200278,-75.57280967,MIERCOLES,7,25,2
2018-07-25 02:00:00,laaguacatala,6.19401405,-75.57742032,MIERCOLES,7,25,2
2018-07-25 02:00:00,belen,6.23117158,-75.60068812,MIERCOLES,7,25,2
2018-07-25 02:00:00,sucre,6.24432937,-75.55370918,MIERCOLES,7,25,2
2018-07-25 02:00:00,pedregal,6.30164258,-75.57255324,MIERCOLES,7,25,2
2018-07-25 02:00:00,lafloresta,6.25758054,-75.60288141,MIERCOLES,7,25,2
2018-07-25 02:00:00,guayabal,6.20323626,-75.58515942,MIERCOLES,7,25,2
2018-07-25 02:00:00,loscolores,6.26316657,-75.59587702,MIERCOLES,7,25,2
2018-07-25 03:00:00,villanueva,6.253392099999999,-75.56228374,MIERCOLES,7,25,3
2018-07-25 03:00:00,campoamor,6.21463696,-75.57856358,MIERCOLES,7,25,3
2018-07-25 04:00:00,robledo,6.27356274,-75.59446170000001,MIERCOLES,7,25,4
2018-07-25 04:00:00,losconquistadores,6.23958219,-75.58066170000001,MIERCOLES,7,25,4
2018-07-25 04:00:00,lacandelaria,6.24541298,-75.56377462,MIERCOLES,7,25,4
2018-07-25 04:00:00,lasacacias,6.24263964,-75.60012407,MIERCOLES,7,25,4
2018-07-25 04:00:00,corazondejesus,6.25109556,-75.5782935,MIERCOLES,7,25,4
2018-07-25 04:00:00,manriqueoriental,6.263022599999999,-75.54944228,MIERCOLES,7,25,4
2018-07-25 04:00:00,jesusnazareno,6.25757429,-75.57007715,MIERCOLES,7,25,4
2018-07-25 04:00:00,laaguacatala,6.20171436,-75.57732547,MIERCOLES,7,25,4
2018-07-25 04:00:00,castropol,6.21452439,-75.56940506,MIERCOLES,7,25,4
2018-07-25 04:00:00,sanbenito,6.25156579,-75.57201921,MIERCOLES,7,25,4
2018-07-25 04:00:00,elnogal-losalmendros,6.23772326,-75.59989292,MIERCOLES,7,25,4
2018-07-25 05:00:00,campoamor,6.20916781,-75.58504989,MIERCOLES,7,25,5
2018-07-25 05:00:00,cabecerasanantoniodeprado,6.18411042,-75.64264164,MIERCOLES,7,25,5
2018-07-25 05:00:00,suramericana,6.25418797,-75.58799096,MIERCOLES,7,25,5
2018-07-25 05:00:00,laalpujarra,6.246884400000001,-75.57521097,MIERCOLES,7,25,5
2018-07-25 05:00:00,santafe,6.21702872,-75.57821666,MIERCOLES,7,25,5
2018-07-25 05:00:00,guayabal,6.20026646,-75.58024146,MIERCOLES,7,25,5
2018-07-25 05:00:00,loscolores,6.26408286,-75.59358978,MIERCOLES,7,25,5
2018-07-25 05:00:00,santander,6.30229454,-75.57874792,MIERCOLES,7,25,5
2018-07-25 05:00:00,sangerman,6.265447099999999,-75.58712838,MIERCOLES,7,25,5
2018-07-25 05:00:00,campoalegre,6.25428855,-75.61075568,MIERCOLES,7,25,5
2018-07-25 05:00:00,villanueva,6.25060989,-75.56230562,MIERCOLES,7,25,5
2018-07-25 06:00:00,laureles,6.24384321,-75.59704112,MIERCOLES,7,25,6
2018-07-25 06:00:00,bombonano1,6.24395439,-75.56325226,MIERCOLES,7,25,6
2018-07-25 06:00:00,villanueva,6.255219,-75.5666902,MIERCOLES,7,25,6
2018-07-25 06:00:00,alfonsolopez,6.28580768,-75.57981741,MIERCOLES,7,25,6
2018-07-25 06:00:00,perpetuosocorro,6.23740334,-75.57280517,MIERCOLES,7,25,6
2018-07-25 06:00:00,guayaquil,6.24912508,-75.57519873,MIERCOLES,7,25,6
2018-07-25 06:00:00,cabecerasanantoniodeprado,6.17498098,-75.64270481,MIERCOLES,7,25,6
2018-07-14 06:00:00,laalpujarra,6.24631385,-75.57525396,SABADO,7,14,6
2018-07-14 06:00:00,tejelo,6.30698745,-75.56732990000002,SABADO,7,14,6
2018-07-14 06:00:00,campoamor,6.21463696,-75.57856358,SABADO,7,14,6
2018-07-14 07:00:00,barriocolon,6.24385774,-75.56841841,SABADO,7,14,7
2018-07-14 07:00:00,villaguadalupe,6.28726055,-75.54912507,SABADO,7,14,7
2018-07-14 07:00:00,losconquistadores,6.24001695,-75.58313518,SABADO,7,14,7
2018-07-14 07:00:00,fatima,6.23442594,-75.58619619,SABADO,7,14,7
2018-07-14 07:00:00,perpetuosocorro,6.23188365,-75.5744314,SABADO,7,14,7
2018-07-14 07:00:00,eldiamante,6.28643349,-75.58675115,SABADO,7,14,7
2018-07-14 07:00:00,manriquecentralno1,6.26332239,-75.55868991,SABADO,7,14,7
2018-07-14 07:00:00,lasacacias,6.23884435,-75.60027957,SABADO,7,14,7
2018-07-14 08:00:00,villahermosa,6.2569004999999995,-75.55376619,SABADO,7,14,8
2018-07-14 08:00:00,palenque,6.278559400000001,-75.59614021,SABADO,7,14,8
2018-07-14 08:00:00,moscuno2,6.28775067,-75.54741491,SABADO,7,14,8
2018-07-14 08:00:00,areadeexpansionpajarito,6.28621047,-75.60740052,SABADO,7,14,8
2018-07-14 08:00:00,universidaddeantioquia,6.26511005,-75.57160254,SABADO,7,14,8
2018-07-14 08:00:00,losalcazares,6.26007322,-75.60479248,SABADO,7,14,8
2018-07-14 08:00:00,robledo,6.27686258,-75.59775201,SABADO,7,14,8
2018-07-14 08:00:00,diegoechavarria,6.211036900000001,-75.59510004,SABADO,7,14,8
2018-07-14 09:00:00,terminaldetransporte,6.27544545,-75.57362231,SABADO,7,14,9
2018-07-14 09:00:00,prado,6.25764681,-75.56199967,SABADO,7,14,9
2018-07-14 10:00:00,trecedenoviembre,6.24700842,-75.54045135,SABADO,7,14,10
2018-07-14 10:00:00,lacandelaria,6.25444937,-75.56871806,SABADO,7,14,10
2018-07-14 10:00:00,parquejuanpabloii,6.22905848,-75.58716397,SABADO,7,14,10
2018-07-14 11:00:00,lacandelaria,6.252725900000001,-75.56852228,SABADO,7,14,11
2018-07-14 11:00:00,facultaddeminasunacional,6.27340985,-75.5930791,SABADO,7,14,11
2018-07-14 11:00:00,manriquecentralno2,6.26105129,-75.55579959999999,SABADO,7,14,11
2018-07-14 11:00:00,suburbanopedregalalto,6.28449938,-75.63182261,SABADO,7,14,11
2018-07-14 11:00:00,lasacacias,6.23884435,-75.60027957,SABADO,7,14,11
2018-07-15 00:00:00,manila,6.21292688,-75.57391171,DOMINGO,7,15,0
2018-07-15 00:00:00,villanueva,6.25187728,-75.56436283,DOMINGO,7,15,0
2018-07-15 00:00:00,cucaracho,6.28016736,-75.60399858,DOMINGO,7,15,0
2018-07-15 00:00:00,belen,6.2313892,-75.59627129,DOMINGO,7,15,0
2018-07-15 01:00:00,losalcazares,6.26007322,-75.60479248,DOMINGO,7,15,1
2018-07-15 02:00:00,lorena,6.24477356,-75.60000885,DOMINGO,7,15,2
2018-07-15 03:00:00,asomaderano2,6.2180718,-75.56469179,DOMINGO,7,15,3
2018-07-15 03:00:00,bolivariana,6.24452862,-75.58935715,DOMINGO,7,15,3
2018-07-15 04:00:00,facultaddeminasunacional,6.27338915,-75.59302128,DOMINGO,7,15,4
2018-07-15 04:00:00,trinidad,6.22526826,-75.587192,DOMINGO,7,15,4
2018-07-15 05:00:00,lasestancias,6.2353328,-75.53619429,DOMINGO,7,15,5
2018-07-15 05:00:00,elcompromiso,6.28894155,-75.54444144,DOMINGO,7,15,5
2018-08-01 10:00:00,terminaldetransporte,6.27608112,-75.57061626,MIERCOLES,8,1,10
2018-08-01 10:00:00,bolivariana,6.24452862,-75.58935715,MIERCOLES,8,1,10
2018-08-01 10:00:00,ferrini,6.27093402,-75.59628232,MIERCOLES,8,1,10
2018-08-01 10:00:00,naranjal,6.2486195,-75.58326413,MIERCOLES,8,1,10
2018-08-01 11:00:00,laalpujarra,6.24610576,-75.57458416,MIERCOLES,8,1,11
2018-08-01 11:00:00,girardot,6.29585458,-75.57348161,MIERCOLES,8,1,11
2018-08-01 11:00:00,laslomasno1,6.20897181,-75.55966781,MIERCOLES,8,1,11
2018-08-01 11:00:00,rosales,6.23448738,-75.59106937,MIERCOLES,8,1,11
2018-08-01 11:00:00,castilla,6.28966831,-75.57179819,MIERCOLES,8,1,11
2018-08-01 11:00:00,elestadio,6.258848,-75.59767572,MIERCOLES,8,1,11
2018-08-01 11:00:00,cementeriouniversal,6.27727666,-75.57502563,MIERCOLES,8,1,11
2018-08-01 00:00:00,sanmartindeporres,6.29619331,-75.58185324,MIERCOLES,8,1,0
2018-08-01 00:00:00,naranjal,6.2485762000000005,-75.58321344,MIERCOLES,8,1,0
2018-08-01 00:00:00,elprogreso,6.27153781,-75.57742135,MIERCOLES,8,1,0
2018-08-01 00:00:00,campoalegre,6.2555963,-75.61332655,MIERCOLES,8,1,0
2018-08-01 00:00:00,florencia,6.30920759,-75.5695471,MIERCOLES,8,1,0
2018-08-01 00:00:00,robledo,6.27497906,-75.59520526,MIERCOLES,8,1,0
2018-08-01 00:00:00,lacandelaria,6.24870389,-75.56822457,MIERCOLES,8,1,0
2018-08-01 00:00:00,nuevavilladeaburra,6.23416323,-75.60225447,MIERCOLES,8,1,0
2018-08-01 00:00:00,manriqueoriental,6.26327597,-75.55137216,MIERCOLES,8,1,0
2018-08-01 01:00:00,popular,6.30079214,-75.54613138,MIERCOLES,8,1,1
2018-08-01 01:00:00,guayabal,6.20278161,-75.58770018,MIERCOLES,8,1,1
2018-08-01 01:00:00,eldanubio,6.25182757,-75.61052373,MIERCOLES,8,1,1
2018-08-01 01:00:00,suramericana,6.25710434,-75.58569714,MIERCOLES,8,1,1
2018-08-01 01:00:00,belen,6.23219909,-75.59542666,MIERCOLES,8,1,1
2018-08-01 01:00:00,losconquistadores,6.239291099999999,-75.58753661,MIERCOLES,8,1,1
2018-08-01 01:00:00,barriocolombia,6.22974657,-75.57454229999999,MIERCOLES,8,1,1
2018-08-01 01:00:00,caribe,6.26526372,-75.57255081,MIERCOLES,8,1,1
2018-08-01 02:00:00,manriqueoriental,6.26690775,-75.54980536,MIERCOLES,8,1,2
2018-08-01 02:00:00,manriquecentralno1,6.26334008,-75.55652702,MIERCOLES,8,1,2
2018-08-01 02:00:00,franciscoantoniozea,6.28674839,-75.57354552,MIERCOLES,8,1,2
2018-08-01 02:00:00,alejandria,6.2030154,-75.57042675,MIERCOLES,8,1,2
2018-08-01 02:00:00,carloserestrepo,6.25806517,-75.58039040000001,MIERCOLES,8,1,2
2018-08-01 02:00:00,villaguadalupe,6.2887568,-75.55518085,MIERCOLES,8,1,2
2018-08-01 02:00:00,boyaca,6.30154201,-75.56620832,MIERCOLES,8,1,2
2018-08-01 02:00:00,cristorey,6.20576749,-75.58567588,MIERCOLES,8,1,2
2018-08-01 03:00:00,laaguacatala,6.19983994,-75.57967017,MIERCOLES,8,1,3
2018-08-01 03:00:00,floridanueva,6.25321043,-75.5917861,MIERCOLES,8,1,3
